siteID,class,date,quadrant,transect_unit,species_code,species_name,percent_cover,height_cm,notes
Site-305,Open-Wet,2022-06-21,N,2,Kinore,Kindbergia oregana,90,,
Site-305,Open-Wet,2022-06-21,N,2,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-305,Open-Wet,2022-06-21,N,3,Berner,Berberis nervosa,2,,
Site-305,Open-Wet,2022-06-21,N,3,Bucund,Buckiella undulata,0.5,,
Site-305,Open-Wet,2022-06-21,N,3,Fessub,Festuca subuliflora,8,,
Site-305,Open-Wet,2022-06-21,N,3,Gausha,Gaultheria shallon,10,50,
Site-305,Open-Wet,2022-06-21,N,3,Hylspl,Hylocomium splendens,2,,
Site-305,Open-Wet,2022-06-21,N,3,Isosto,Isothecium stoloniferum,0.5,,
Site-305,Open-Wet,2022-06-21,N,3,Kinore,Kindbergia oregana,70,,
Site-305,Open-Wet,2022-06-21,N,3,Neocor,Neottia cordata,0.5,,
Site-305,Open-Wet,2022-06-21,N,3,Lyslat,Lysimachia latifolia,0.5,,
Site-305,Open-Wet,2022-06-21,N,3,Rhytri,Rhytidiadelphus triquetrus,2,,
Site-305,Open-Wet,2022-06-21,N,4,Acemac,Acer macrophyllum,0.5,,
Site-305,Open-Wet,2022-06-21,N,4,Berner,Berberis nervosa,1,,
Site-305,Open-Wet,2022-06-21,N,4,Fessub,Festuca subuliflora,3,,
Site-305,Open-Wet,2022-06-21,N,4,Gausha,Gaultheria shallon,10,30,
Site-305,Open-Wet,2022-06-21,N,4,Isosto,Isothecium stoloniferum,0.5,,
Site-305,Open-Wet,2022-06-21,N,4,Kinore,Kindbergia oregana,80,,
Site-305,Open-Wet,2022-06-21,N,5,Berner,Berberis nervosa,1,,
Site-305,Open-Wet,2022-06-21,N,5,Gausha,Gaultheria shallon,5,50,
Site-305,Open-Wet,2022-06-21,N,5,Kinore,Kindbergia oregana,75,,
Site-305,Open-Wet,2022-06-21,S,1,Kinore,Kindbergia oregana,10,,
Site-305,Open-Wet,2022-06-21,S,2,Isosto,Isothecium stoloniferum,1,,
Site-305,Open-Wet,2022-06-21,S,2,Kinore,Kindbergia oregana,0.5,,
Site-305,Open-Wet,2022-06-21,S,3,Berner,Berberis nervosa,0.5,,
Site-305,Open-Wet,2022-06-21,S,3,Gausha,Gaultheria shallon,10,55,
Site-305,Open-Wet,2022-06-21,S,3,Hypcir,Hypnum circinale,0.5,,
Site-305,Open-Wet,2022-06-21,S,3,Kinore,Kindbergia oregana,10,,
Site-305,Open-Wet,2022-06-21,S,3,Scabol,Scapania bolanderi,0.5,,
Site-305,Open-Wet,2022-06-21,S,4,Berner,Berberis nervosa,15,,
Site-305,Open-Wet,2022-06-21,S,4,Gausha,Gaultheria shallon,15,45,
Site-305,Open-Wet,2022-06-21,S,4,Kinore,Kindbergia oregana,20,,
Site-305,Open-Wet,2022-06-21,S,5,Berner,Berberis nervosa,30,,
Site-305,Open-Wet,2022-06-21,S,5,Gausha,Gaultheria shallon,10,45,
Site-305,Open-Wet,2022-06-21,S,5,Kinore,Kindbergia oregana,50,,
Site-305,Open-Wet,2022-06-21,W,1,Berner,Berberis nervosa,3,,
Site-305,Open-Wet,2022-06-21,W,1,Isosto,Isothecium stoloniferum,7,,
Site-305,Open-Wet,2022-06-21,W,1,Kinore,Kindbergia oregana,35,,
Site-305,Open-Wet,2022-06-21,W,2,Adebic,Adenocaulon bicolor,0.5,,
Site-305,Open-Wet,2022-06-21,W,2,Berner,Berberis nervosa,2,,
Site-305,Open-Wet,2022-06-21,W,2,Isosto,Isothecium stoloniferum,2,,
Site-305,Open-Wet,2022-06-21,W,2,Kinore,Kindbergia oregana,30,,
Site-305,Open-Wet,2022-06-21,W,3,Berner,Berberis nervosa,3,,
Site-305,Open-Wet,2022-06-21,W,3,Gausha,Gaultheria shallon,50,55,
Site-305,Open-Wet,2022-06-21,W,3,Kinore,Kindbergia oregana,30,,
Site-305,Open-Wet,2022-06-21,W,4,Berner,Berberis nervosa,10,,
Site-305,Open-Wet,2022-06-21,W,4,Gausha,Gaultheria shallon,15,60,
Site-305,Open-Wet,2022-06-21,W,4,Kinore,Kindbergia oregana,50,,
Site-305,Open-Wet,2022-06-21,W,5,Berner,Berberis nervosa,3,,
Site-305,Open-Wet,2022-06-21,W,5,Galtri,Galium triflorum,0.5,,
Site-305,Open-Wet,2022-06-21,W,5,Gausha,Gaultheria shallon,20,60,
Site-305,Open-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,80,,
Site-305,Open-Wet,2022-06-21,W,5,Lyslat,Lysimachia latifolia,25,,
Site-305,Open-Wet,2022-06-21,W,5,Rosgym,Rosa gynmocarpa,1,,
Site-307,Open-Wet,2022-06-21,E,1,Berner,Berberis nervosa,15,,
Site-307,Open-Wet,2022-06-21,E,1,Brovul,Bromus vulgaris,0.5,,
Site-307,Open-Wet,2022-06-21,E,1,Corstr,Corallorhiza striata,0.5,,
Site-307,Open-Wet,2022-06-21,E,1,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,E,1,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,E,1,Gausha,Gaultheria shallon,12,80,
Site-307,Open-Wet,2022-06-21,E,1,Hylspl,Hylocomium splendens,50,,
Site-307,Open-Wet,2022-06-21,E,1,Kinore,Kindbergia oregana,30,,
Site-307,Open-Wet,2022-06-21,E,1,Latnev,Lathyrus nevadensis,0.5,,
Site-307,Open-Wet,2022-06-21,E,2,Berner,Berberis nervosa,1,,
Site-307,Open-Wet,2022-06-21,E,2,Galtri,Galium triflorum,1,,
Site-307,Open-Wet,2022-06-21,E,2,Gausha,Gaultheria shallon,25,115,
Site-307,Open-Wet,2022-06-21,E,2,Hylspl,Hylocomium splendens,5,,
Site-307,Open-Wet,2022-06-21,E,2,Kinore,Kindbergia oregana,50,,
Site-307,Open-Wet,2022-06-21,E,2,Rhigla,Rhizomnium glabrescens,1,,
Site-307,Open-Wet,2022-06-21,E,3,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,E,3,Gausha,Gaultheria shallon,3,100,
Site-307,Open-Wet,2022-06-21,E,3,Kinore,Kindbergia oregana,15,,
Site-307,Open-Wet,2022-06-21,E,3,Rhigla,Rhizomnium glabrescens,5,,
Site-307,Open-Wet,2022-06-21,E,3,Scabol,Scapania bolanderi,0.5,,
Site-307,Open-Wet,2022-06-21,E,4,Acemac,Acer macrophyllum,0.5,,
Site-307,Open-Wet,2022-06-21,E,4,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,E,4,Galtri,Galium triflorum,2,,
Site-307,Open-Wet,2022-06-21,E,4,Hylspl,Hylocomium splendens,17,,
Site-307,Open-Wet,2022-06-21,E,4,Kinore,Kindbergia oregana,17,,
Site-307,Open-Wet,2022-06-21,E,4,Plains,Plagiomnium insigne,0.5,,
Site-307,Open-Wet,2022-06-21,E,4,Polmun,Polystichum munitum,0.5,,
Site-307,Open-Wet,2022-06-21,E,5,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,E,5,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,E,5,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,E,5,Hylspl,Hylocomium splendens,40,,
Site-307,Open-Wet,2022-06-21,E,5,Kinore,Kindbergia oregana,10,,
Site-307,Open-Wet,2022-06-21,E,5,Leuaca,Leucolepis acanthoneuron,40,,
Site-307,Open-Wet,2022-06-21,E,5,Osmber,Osmorhiza berteroi,0.5,,
Site-307,Open-Wet,2022-06-21,E,5,Plains,Plagiomnium insigne,1,,
Site-307,Open-Wet,2022-06-21,E,5,Psemen,Pseudotsuga menziesii,0.5,,
Site-307,Open-Wet,2022-06-21,N,1,Adebic,Adenocaulon bicolor,0.5,,
Site-307,Open-Wet,2022-06-21,N,1,Berner,Berberis nervosa,0.5,,
Site-307,Open-Wet,2022-06-21,N,1,Fessub,Festuca subuliflora,7,,"Dry end of wet spectrum - wet but gravelly/ low soil. Soil depth may establish influence/presence of salal - site has minimal salal cover. Protocol - to be consistent, don’t pretend that transect goes through trees (go around the landscape."
Site-307,Open-Wet,2022-06-21,N,1,Galtri,Galium triflorum,2,,
Site-307,Open-Wet,2022-06-21,N,1,Hylspl,Hylocomium splendens,47,,
Site-307,Open-Wet,2022-06-21,N,1,Kinore,Kindbergia oregana,1,,
Site-307,Open-Wet,2022-06-21,N,1,Leuaca,Leucolepis acanthoneuron,47,,
Site-307,Open-Wet,2022-06-21,N,1,Tsuhet,Tsuga heterophylla,2,,
Site-307,Open-Wet,2022-06-21,N,1,Viosem,Viola sempervirens,1,,
Site-307,Open-Wet,2022-06-21,N,2,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,N,2,Fessub,Festuca subuliflora,3,,
Site-307,Open-Wet,2022-06-21,N,2,Galtri,Galium triflorum,5,,
Site-307,Open-Wet,2022-06-21,N,2,Hylspl,Hylocomium splendens,40,,
Site-307,Open-Wet,2022-06-21,N,2,Leuaca,Leucolepis acanthoneuron,50,,
Site-307,Open-Wet,2022-06-21,N,2,Luzula,Luzula,0.5,,
Site-307,Open-Wet,2022-06-21,N,2,Tsuhet,Tsuga heterophylla,50,,
Site-307,Open-Wet,2022-06-21,N,2,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,N,3,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,N,3,Fessub,Festuca subuliflora,2,,
Site-307,Open-Wet,2022-06-21,N,3,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,N,3,Hylspl,Hylocomium splendens,45,,
Site-307,Open-Wet,2022-06-21,N,3,Leuaca,Leucolepis acanthoneuron,45,,
Site-307,Open-Wet,2022-06-21,N,3,Tsuhet,Tsuga heterophylla,2,,
Site-307,Open-Wet,2022-06-21,N,3,Viosem,Viola sempervirens,1,,
Site-307,Open-Wet,2022-06-21,N,4,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,N,4,Corstr,Corallorhiza striata,0.5,,
Site-307,Open-Wet,2022-06-21,N,4,Fesocc,Festuca occidentalis,0.5,,
Site-307,Open-Wet,2022-06-21,N,4,Fessub,Festuca subuliflora,3,,
Site-307,Open-Wet,2022-06-21,N,4,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,N,4,Hylspl,Hylocomium splendens,45,,
Site-307,Open-Wet,2022-06-21,N,4,Leuaca,Leucolepis acanthoneuron,45,,
Site-307,Open-Wet,2022-06-21,N,4,Osmber,Osmorhiza berteroi,0.5,,
Site-307,Open-Wet,2022-06-21,N,4,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Brovul,Bromus vulgaris,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Hylspl,Hylocomium splendens,40,,
Site-307,Open-Wet,2022-06-21,N,5,Kinore,Kindbergia oregana,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Leuaca,Leucolepis acanthoneuron,40,,
Site-307,Open-Wet,2022-06-21,N,5,Osmber,Osmorhiza berteroi,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Polmun,Polystichum munitum,0.5,,
Site-307,Open-Wet,2022-06-21,N,5,Rhylor,Rhytidiadelphus loreus,1,,
Site-307,Open-Wet,2022-06-21,N,5,Rhytri,Rhytidiadelphus triquetrus,1,,
Site-307,Open-Wet,2022-06-21,S,1,Camsco,Campanula scouleri,1,,
Site-307,Open-Wet,2022-06-21,S,1,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,S,1,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,S,1,Hylspl,Hylocomium splendens,63,,
Site-307,Open-Wet,2022-06-21,S,1,Leuaca,Leucolepis acanthoneuron,28,,
Site-307,Open-Wet,2022-06-21,S,1,Rhylor,Rhytidiadelphus loreus,3,,
Site-307,Open-Wet,2022-06-21,S,1,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,S,2,Camsco,Campanula scouleri,2,,
Site-307,Open-Wet,2022-06-21,S,2,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,S,2,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,S,2,Hylspl,Hylocomium splendens,40,,
Site-307,Open-Wet,2022-06-21,S,2,Isosto,Isothecium stoloniferum,0.5,,
Site-307,Open-Wet,2022-06-21,S,2,Kinore,Kindbergia oregana,40,,
Site-307,Open-Wet,2022-06-21,S,2,Leuaca,Leucolepis acanthoneuron,3,,
Site-307,Open-Wet,2022-06-21,S,2,Psemen,Pseudotsuga menziesii,0.5,,
Site-307,Open-Wet,2022-06-21,S,2,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,S,3,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,S,3,Fessub,Festuca subuliflora,5,,
Site-307,Open-Wet,2022-06-21,S,3,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,S,3,Hylspl,Hylocomium splendens,2,,
Site-307,Open-Wet,2022-06-21,S,3,Kinore,Kindbergia oregana,50,,
Site-307,Open-Wet,2022-06-21,S,3,Leuaca,Leucolepis acanthoneuron,1,,
Site-307,Open-Wet,2022-06-21,S,3,Plains,Plagiomnium insigne,0.5,,
Site-307,Open-Wet,2022-06-21,S,4,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,S,4,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,S,4,Hylspl,Hylocomium splendens,1,,
Site-307,Open-Wet,2022-06-21,S,4,Kinore,Kindbergia oregana,45,,
Site-307,Open-Wet,2022-06-21,S,4,Plains,Plagiomnium insigne,0.5,,
Site-307,Open-Wet,2022-06-21,S,4,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,S,5,Adebic,Adenocaulon bicolor,0.5,,
Site-307,Open-Wet,2022-06-21,S,5,Berner,Berberis nervosa,0.5,,
Site-307,Open-Wet,2022-06-21,S,5,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,S,5,Fessub,Festuca subuliflora,1,,
Site-307,Open-Wet,2022-06-21,S,5,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,S,5,Gausha,Gaultheria shallon,1,55,
Site-307,Open-Wet,2022-06-21,S,5,Kinore,Kindbergia oregana,80,,
Site-307,Open-Wet,2022-06-21,S,5,Latnev,Lathyrus nevadensis,0.5,,
Site-307,Open-Wet,2022-06-21,W,1,Fessub,Festuca subuliflora,2,,
Site-307,Open-Wet,2022-06-21,W,1,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,W,1,Hylspl,Hylocomium splendens,7,,
Site-307,Open-Wet,2022-06-21,W,1,Kinore,Kindbergia oregana,30,,
Site-307,Open-Wet,2022-06-21,W,1,Plains,Plagiomnium insigne,1,,
Site-307,Open-Wet,2022-06-21,W,1,Rhytri,Rhytidiadelphus triquetrus,5,,
Site-307,Open-Wet,2022-06-21,W,1,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,W,2,Galtri,Galium triflorum,0.5,,
Site-307,Open-Wet,2022-06-21,W,2,Hylspl,Hylocomium splendens,1,,
Site-307,Open-Wet,2022-06-21,W,2,Kinore,Kindbergia oregana,25,,
Site-307,Open-Wet,2022-06-21,W,2,Moemac,Moehringia macrophylla,0.5,,
Site-307,Open-Wet,2022-06-21,W,2,Viosem,Viola sempervirens,0.5,,
Site-307,Open-Wet,2022-06-21,W,3,Berner,Berberis nervosa,2,,
Site-307,Open-Wet,2022-06-21,W,3,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,W,3,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,W,3,Kinore,Kindbergia oregana,90,,
Site-307,Open-Wet,2022-06-21,W,3,Latnev,Lathyrus nevadensis,0.5,,
Site-307,Open-Wet,2022-06-21,W,4,Berner,Berberis nervosa,0.5,,
Site-307,Open-Wet,2022-06-21,W,4,Camsco,Campanula scouleri,0.5,,
Site-307,Open-Wet,2022-06-21,W,4,Kinore,Kindbergia oregana,30,,
Site-307,Open-Wet,2022-06-21,W,4,Psemen,Pseudotsuga menziesii,0.5,,
Site-307,Open-Wet,2022-06-21,W,5,Berner,Berberis nervosa,1,,
Site-307,Open-Wet,2022-06-21,W,5,Fessub,Festuca subuliflora,0.5,,
Site-307,Open-Wet,2022-06-21,W,5,Hylspl,Hylocomium splendens,35,,
Site-307,Open-Wet,2022-06-21,W,5,Kinore,Kindbergia oregana,35,,
Site-307,Open-Wet,2022-06-21,W,5,Moemac,Moehringia macrophylla,0.5,,
Site-308,Open-Wet,2022-06-22,E,1,Bucund,Buckiella undulata,2,,
Site-308,Open-Wet,2022-06-22,E,1,Dicfus,Dicranum fuscescens,0.5,,
Site-308,Open-Wet,2022-06-22,E,1,Gausha,Gaultheria shallon,12,45,
Site-308,Open-Wet,2022-06-22,E,1,Hypcir,Hypnum circinale,0.5,,
Site-308,Open-Wet,2022-06-22,E,1,Isosto,Isothecium stoloniferum,3,,
Site-308,Open-Wet,2022-06-22,E,1,Kinore,Kindbergia oregana,90,,
Site-308,Open-Wet,2022-06-22,E,1,Rhylor,Rhytidiadelphus loreus,0.5,,
Site-308,Open-Wet,2022-06-22,E,1,Scabol,Scapania bolanderi,2,,
Site-308,Open-Wet,2022-06-22,E,2,Dicfus,Dicranum fuscescens,0.5,,
Site-308,Open-Wet,2022-06-22,E,2,Gausha,Gaultheria shallon,8,80,
Site-308,Open-Wet,2022-06-22,E,2,Hypcir,Hypnum circinale,10,,
Site-308,Open-Wet,2022-06-22,E,2,Kinore,Kindbergia oregana,85,,
Site-308,Open-Wet,2022-06-22,E,2,Scabol,Scapania bolanderi,3,,
Site-308,Open-Wet,2022-06-22,E,3,Gausha,Gaultheria shallon,35,140,
Site-308,Open-Wet,2022-06-22,E,3,Hylspl,Hylocomium splendens,0.5,,
Site-308,Open-Wet,2022-06-22,E,3,Hypcir,Hypnum circinale,0.5,,
Site-308,Open-Wet,2022-06-22,E,3,Kinore,Kindbergia oregana,90,,
Site-308,Open-Wet,2022-06-22,E,4,Gausha,Gaultheria shallon,65,100,
Site-308,Open-Wet,2022-06-22,E,4,Hypcir,Hypnum circinale,12,,
Site-308,Open-Wet,2022-06-22,E,4,Kinpra,Kindbergia praelonga,2,,
Site-308,Open-Wet,2022-06-22,E,4,Polmun,Polystichum munitum,3,,
Site-308,Open-Wet,2022-06-22,E,5,Gausha,Gaultheria shallon,65,100,
Site-308,Open-Wet,2022-06-22,E,5,Kinpra,Kindbergia praelonga,15,,
Site-308,Open-Wet,2022-06-22,E,5,Polmun,Polystichum munitum,1,,
Site-308,Open-Wet,2022-06-22,E,5,Rhylor,Rhytidiadelphus loreus,3,,
Site-308,Open-Wet,2022-06-22,N,1,Gausha,Gaultheria shallon,85,120,
Site-308,Open-Wet,2022-06-22,N,1,Kinpra,Kindbergia praelonga,20,,
Site-308,Open-Wet,2022-06-22,N,1,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,N,2,Gausha,Gaultheria shallon,80,120,
Site-308,Open-Wet,2022-06-22,N,2,Isosto,Isothecium stoloniferum,0.5,,
Site-308,Open-Wet,2022-06-22,N,2,Kinpra,Kindbergia praelonga,10,,
Site-308,Open-Wet,2022-06-22,N,2,Lysame,Lysichiton americanus,30,,
Site-308,Open-Wet,2022-06-22,N,2,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,N,3,Antcur,Antitrichia curtipendula,1,,
Site-308,Open-Wet,2022-06-22,N,3,Gausha,Gaultheria shallon,70,130,
Site-308,Open-Wet,2022-06-22,N,3,Hypcir,Hypnum circinale,1,,
Site-308,Open-Wet,2022-06-22,N,3,Kinore,Kindbergia oregana,10,,
Site-308,Open-Wet,2022-06-22,N,3,Kinpra,Kindbergia praelonga,7,,
Site-308,Open-Wet,2022-06-22,N,3,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,N,3,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-308,Open-Wet,2022-06-22,N,4,Gausha,Gaultheria shallon,90,110,
Site-308,Open-Wet,2022-06-22,N,4,Kinore,Kindbergia oregana,5,,
Site-308,Open-Wet,2022-06-22,N,4,Polmun,Polystichum munitum,3,,
Site-308,Open-Wet,2022-06-22,N,5,Gausha,Gaultheria shallon,60,90,
Site-308,Open-Wet,2022-06-22,N,5,Hypcir,Hypnum circinale,1,,
Site-308,Open-Wet,2022-06-22,N,5,Kinore,Kindbergia oregana,2,,
Site-308,Open-Wet,2022-06-22,N,5,Kinpra,Kindbergia praelonga,15,,
Site-308,Open-Wet,2022-06-22,N,5,Leuaca,Leucolepis acanthoneuron,0.5,,
Site-308,Open-Wet,2022-06-22,N,5,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,N,5,Rhigla,Rhizomnium glabrescens,0.5,,
Site-308,Open-Wet,2022-06-22,S,1,Gausha,Gaultheria shallon,60,50,
Site-308,Open-Wet,2022-06-22,S,1,Kinore,Kindbergia oregana,25,,
Site-308,Open-Wet,2022-06-22,S,1,Melsub,Melica subulata,0.5,,
Site-308,Open-Wet,2022-06-22,S,1,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,S,1,Tsuhet,Tsuga heterophylla,80,,
Site-308,Open-Wet,2022-06-22,S,2,Gausha,Gaultheria shallon,70,50,
Site-308,Open-Wet,2022-06-22,S,2,Kinore,Kindbergia oregana,25,,
Site-308,Open-Wet,2022-06-22,S,2,Melsub,Melica subulata,0.5,,
Site-308,Open-Wet,2022-06-22,S,2,Tsuhet,Tsuga heterophylla,100,,
Site-308,Open-Wet,2022-06-22,S,3,Elygla,Elymus glaucus,0.5,,
Site-308,Open-Wet,2022-06-22,S,3,Gausha,Gaultheria shallon,50,55,
Site-308,Open-Wet,2022-06-22,S,3,Kinore,Kindbergia oregana,2,,
Site-308,Open-Wet,2022-06-22,S,3,Tsuhet,Tsuga heterophylla,100,,
Site-308,Open-Wet,2022-06-22,S,4,Gausha,Gaultheria shallon,65,60,
Site-308,Open-Wet,2022-06-22,S,4,Kinore,Kindbergia oregana,30,,
Site-308,Open-Wet,2022-06-22,S,4,Tsuhet,Tsuga heterophylla,40,,
Site-308,Open-Wet,2022-06-22,S,5,Gausha,Gaultheria shallon,75,75,
Site-308,Open-Wet,2022-06-22,S,5,Kinore,Kindbergia oregana,50,,
Site-308,Open-Wet,2022-06-22,S,5,Polmun,Polystichum munitum,1,,
Site-308,Open-Wet,2022-06-22,S,5,Rhytri,Rhytidiadelphus triquetrus,1,,
Site-308,Open-Wet,2022-06-22,S,5,Tsuhet,Tsuga heterophylla,10,,
Site-308,Open-Wet,2022-06-22,W,1,Digpur,Digitalis purpurea,1,,
Site-308,Open-Wet,2022-06-22,W,1,Galtri,Galium triflorum,0.5,,
Site-308,Open-Wet,2022-06-22,W,1,Gausha,Gaultheria shallon,25,50,
Site-308,Open-Wet,2022-06-22,W,1,Hylspl,Hylocomium splendens,0.5,,
Site-308,Open-Wet,2022-06-22,W,1,Kinore,Kindbergia oregana,15,,
Site-308,Open-Wet,2022-06-22,W,1,Melsub,Melica subulata,8,,
Site-308,Open-Wet,2022-06-22,W,1,Mycmur,Mycelis muralis,0.5,,
Site-308,Open-Wet,2022-06-22,W,1,Polmun,Polystichum munitum,3,,
Site-308,Open-Wet,2022-06-22,W,1,Rhylor,Rhytidiadelphus loreus,5,,
Site-308,Open-Wet,2022-06-22,W,1,Rhytri,Rhytidiadelphus triquetrus,0.5,,
Site-308,Open-Wet,2022-06-22,W,2,Brovul,Bromus vulgaris,3,,
Site-308,Open-Wet,2022-06-22,W,2,Clasib,Claytonia sibirica,0.5,,
Site-308,Open-Wet,2022-06-22,W,2,Digpur,Digitalis purpurea,2,,
Site-308,Open-Wet,2022-06-22,W,2,Gausha,Gaultheria shallon,0.5,15,
Site-308,Open-Wet,2022-06-22,W,2,Hylspl,Hylocomium splendens,2,,
Site-308,Open-Wet,2022-06-22,W,2,Kinore,Kindbergia oregana,50,,
Site-308,Open-Wet,2022-06-22,W,2,Leuaca,Leucolepis acanthoneuron,3,,
Site-308,Open-Wet,2022-06-22,W,2,Melsub,Melica subulata,12,,
Site-308,Open-Wet,2022-06-22,W,2,Polmun,Polystichum munitum,0.5,,
Site-308,Open-Wet,2022-06-22,W,2,Rhylor,Rhytidiadelphus loreus,13,,
Site-308,Open-Wet,2022-06-22,W,3,Brovul,Bromus vulgaris,0.5,,
Site-308,Open-Wet,2022-06-22,W,3,Digpur,Digitalis purpurea,2,,
Site-308,Open-Wet,2022-06-22,W,3,Elygla,Elymus glaucus,1,,
Site-308,Open-Wet,2022-06-22,W,3,Hylspl,Hylocomium splendens,10,,
Site-308,Open-Wet,2022-06-22,W,3,Kinore,Kindbergia oregana,10,,
Site-308,Open-Wet,2022-06-22,W,3,Leuaca,Leucolepis acanthoneuron,25,,
Site-308,Open-Wet,2022-06-22,W,3,Melsub,Melica subulata,10,,
Site-308,Open-Wet,2022-06-22,W,3,Rhylor,Rhytidiadelphus loreus,10,,
Site-308,Open-Wet,2022-06-22,W,4,Hylspl,Hylocomium splendens,45,,
Site-308,Open-Wet,2022-06-22,W,4,Kinore,Kindbergia oregana,10,,
Site-308,Open-Wet,2022-06-22,W,4,Leuaca,Leucolepis acanthoneuron,10,,
Site-308,Open-Wet,2022-06-22,W,4,Melsub,Melica subulata,2,,
Site-308,Open-Wet,2022-06-22,W,4,Plains,Plagiomnium insigne,5,,
Site-308,Open-Wet,2022-06-22,W,4,Rhigla,Rhizomnium glabrescens,2,,
Site-308,Open-Wet,2022-06-22,W,4,Rhylor,Rhytidiadelphus loreus,20,,
Site-308,Open-Wet,2022-06-22,W,5,Brovul,Bromus vulgaris,0.5,,
Site-308,Open-Wet,2022-06-22,W,5,Carlep,Carex leptopoda,5,,
Site-308,Open-Wet,2022-06-22,W,5,Elygla,Elymus glaucus,1,,
Site-308,Open-Wet,2022-06-22,W,5,Galtri,Galium triflorum,1,,
Site-308,Open-Wet,2022-06-22,W,5,Hylspl,Hylocomium splendens,15,,
Site-308,Open-Wet,2022-06-22,W,5,Kinore,Kindbergia oregana,15,,
Site-308,Open-Wet,2022-06-22,W,5,Lysame,Lysichiton americanus,0.5,,
Site-308,Open-Wet,2022-06-22,W,5,Melsub,Melica subulata,35,,
Site-308,Open-Wet,2022-06-22,W,5,Plains,Plagiomnium insigne,1,,
Site-308,Open-Wet,2022-06-22,W,5,Ranunc,Ranunculus uncinatus,0.5,,
Site-308,Open-Wet,2022-06-22,W,5,Rhigla,Rhizomnium glabrescens,10,,
Site-308,Open-Wet,2022-06-22,W,5,Stecri,Stellaria crispa,0.5,,
Site-308,Open-Wet,2022-06-22,W,5,Tiatri,Tiarella trifoliata,0.5,,
Site-309,Open-Wet,2022-06-20,E,1,Gausha,Gaultheria shallon,90,105,
Site-309,Open-Wet,2022-06-20,E,1,Kinore,Kindbergia oregana,2,,
Site-309,Open-Wet,2022-06-20,E,1,Polmun,Polystichum munitum,8,,
Site-309,Open-Wet,2022-06-20,E,1,Rosgym,Rosa gynmocarpa,25,,
